time;weather_wmo code;temperature_max;temperature_min;temperature_mean;precipitation_sum (mm);rain_sum (mm);wind_speed_10m_max (km/h);wind_gusts_10m_max (km/h)
2013-07-08T00:00;2;10,9;5,5;8,4;0;0;18,8;33,1
2013-07-09T00:00;63;12;7,8;9,8;12,3;12,3;28,7;41,4
2013-07-10T00:00;55;13,9;9,6;11,8;5,9;5,9;17,7;27
2013-07-11T00:00;63;16;13,1;14,5;50;50;20,6;29,2
2013-07-12T00:00;51;13,1;9,1;11,3;0,6;0,6;18,8;28,8
2013-07-13T00:00;3;14,3;8,4;10,7;0;0;20,6;31,3
2013-07-14T00:00;3;13;7,5;10,8;0;0;21;33,8
2013-07-15T00:00;0;13,9;3,4;8,8;0;0;22;31
2013-07-16T00:00;0;18,1;8,5;12,5;0;0;23,4;33,8
2013-07-17T00:00;1;19,3;10,3;14,2;0;0;19,6;30,6
2013-07-18T00:00;53;14;5,7;8,7;1,4;1,4;38,2;60,8
2013-07-19T00:00;3;8,2;2,7;5,8;0;0;16,8;25,9
2013-07-20T00:00;3;10,6;5,4;7,3;0;0;31,6;46,1
2013-07-21T00:00;53;6,4;2,4;4,6;2,2;2,2;34,2;52,9
2013-07-22T00:00;51;7,4;2,5;5,1;0,2;0,2;34,6;55,1
2013-07-23T00:00;3;9,1;1,6;5,7;0;0;27,1;41
2013-07-24T00:00;2;10,4;3,1;6,7;0;0;16,6;26,6
2013-07-25T00:00;0;13,3;5;9;0;0;24,9;40
2013-07-26T00:00;1;14,5;6,9;10,5;0;0;24,9;40,7
2013-07-27T00:00;3;16,5;9,8;12,9;0;0;22,2;36,4
2013-07-28T00:00;1;15,3;7,1;10,9;0;0;13;17,6
2013-07-29T00:00;1;16;7,5;11,6;0;0;14,5;18,7
2013-07-30T00:00;2;14,4;10,5;12,4;0;0;22,5;33,8
2013-07-31T00:00;51;20,3;14;16,6;0,5;0,5;23,1;33,8
2013-08-01T00:00;53;14,8;10,4;11,6;4,4;4,4;25;38,9
2013-08-02T00:00;3;10,8;8,6;9,9;0;0;21,2;32,8
2013-08-03T00:00;3;11,6;7,1;9,6;0;0;12,6;21,2
2013-08-04T00:00;51;16,3;7,3;11,4;0,1;0,1;21,5;30,2
2013-08-05T00:00;51;18,8;10,4;13,4;0,2;0,2;30,4;45,7
2013-08-06T00:00;1;16,4;6,3;11,6;0;0;20,5;30,6
2013-08-07T00:00;51;20,7;11,6;14,9;0,4;0,4;29,3;41,4
2013-08-08T00:00;2;15;9,2;11,9;0;0;18,6;29,2
2013-08-09T00:00;2;12,6;5,6;9,1;0;0;22;33,5
2013-08-10T00:00;1;13,4;4,7;9,1;0;0;24,9;36
2013-08-11T00:00;3;15,2;7,3;10,5;0;0;28,7;45
2013-08-12T00:00;51;15,5;7,4;10,6;0,1;0,1;34,2;49,3
2013-08-13T00:00;3;9,7;2,7;6,4;0;0;28,3;42,8
2013-08-14T00:00;0;11,9;2,8;7,3;0;0;25,3;36,7
2013-08-15T00:00;0;13,3;5,4;9;0;0;34,2;52,9
2013-08-16T00:00;1;15,8;6,7;10,6;0;0;20,9;32,8
2013-08-17T00:00;0;12,6;6,9;9,5;0;0;20,2;31,7
2013-08-18T00:00;0;17,1;8,2;12;0;0;21,9;35,6
2013-08-19T00:00;1;20,7;12,5;15,7;0;0;23,7;36,7
2013-08-20T00:00;51;21,1;11,6;16;0,6;0,6;15,4;25,2
2013-08-21T00:00;51;20,5;12,7;16,8;0,3;0,3;18,4;26,6
2013-08-22T00:00;51;15,4;6,3;10,1;0,4;0,4;39,6;62,6
2013-08-23T00:00;1;9,1;2,2;6;0;0;24,3;38,2
2013-08-24T00:00;51;10;3,4;7,1;0,3;0,3;17,6;29,2
2013-08-25T00:00;2;10,1;4,3;6,8;0;0;20,2;33,8
2013-08-26T00:00;3;9,8;1,5;5,8;0;0;21,9;36,7
2013-08-27T00:00;2;13,5;2,1;8,4;0;0;25,4;39,2
2013-08-28T00:00;1;20,7;9;14,1;0;0;28,3;46,1
2013-08-29T00:00;0;22;11,4;16,1;0;0;25,8;40,3
2013-08-30T00:00;0;22,3;12,2;16,7;0;0;24,4;36
2013-08-31T00:00;1;22,4;12,4;16,7;0;0;16,1;24,5
2013-09-01T00:00;1;22,9;10,2;16,4;0;0;16,9;25,6
2013-09-02T00:00;1;18,6;12,7;15,1;0;0;27,4;43,2
2013-09-03T00:00;2;14,3;7,5;11;0;0;30,4;44,6
2013-09-04T00:00;3;13,1;6,9;10,1;0;0;22,2;33,8
2013-09-05T00:00;3;14,6;10,6;12,3;0;0;24,9;37,8
2013-09-06T00:00;1;21,6;10,1;15,5;0;0;21,4;31
2013-09-07T00:00;63;19,5;16;17,9;27,7;27,7;23,9;47,9
2013-09-08T00:00;1;21,8;14,5;17,5;0;0;17,3;24,1
2013-09-09T00:00;1;25,1;15;20;0;0;35,1;50,8
2013-09-10T00:00;1;28;21,2;24,1;0;0;35,6;52,6
2013-09-11T00:00;2;27,5;17,8;23,1;0;0;27;39,2
2013-09-12T00:00;53;19,4;12,9;16,3;2;2;31,2;47,2
2013-09-13T00:00;51;12,4;9,9;11,3;1,3;1,3;35,6;55,8
2013-09-14T00:00;51;11,7;7,8;9,8;0,4;0,4;34,3;51,1
2013-09-15T00:00;61;13;8,5;10,5;13,2;13,2;39,2;59
2013-09-16T00:00;61;10,6;6,3;9,1;32,6;32,6;41,5;61,9
2013-09-17T00:00;53;10,3;4,9;7,4;4;4;34,4;54,7
2013-09-18T00:00;2;16,1;5,5;10,2;0;0;31,7;47,5
2013-09-19T00:00;0;18,3;6,9;12,5;0;0;20,6;32,8
2013-09-20T00:00;1;17,8;10,5;13,6;0;0;19,5;31
2013-09-21T00:00;51;15,2;9;11,7;1,1;1,1;21,9;36,7
2013-09-22T00:00;51;11,9;6,7;9,5;0,5;0,5;21,6;37,4
2013-09-23T00:00;1;13;5,4;9,1;0;0;15;27,4
2013-09-24T00:00;1;12,6;5,3;9;0;0;15,9;27,4
2013-09-25T00:00;3;14,1;7,7;10,9;0;0;18,4;29,9
2013-09-26T00:00;3;16,8;10,5;13,4;0;0;22,8;38,9
2013-09-27T00:00;3;17,5;11,2;14,2;0;0;22,8;35,3
2013-09-28T00:00;61;17,8;13;15;7,7;7,7;21,7;37,1
2013-09-29T00:00;63;15,5;6,6;10,7;11,9;11,9;26,1;43,9
2013-09-30T00:00;3;13,1;9,6;11,1;0;0;26,3;42,8
2013-10-01T00:00;51;15,4;7,9;11,7;0,2;0,2;19,6;31,7
2013-10-02T00:00;3;16,2;10,4;13,4;0;0;21,2;30,6
2013-10-03T00:00;51;16,1;11,9;13,8;0,2;0,2;25,3;33,8
2013-10-04T00:00;51;17,2;11,7;14,1;2,1;2,1;25,2;34,6
2013-10-05T00:00;3;16,9;9;13,3;0;0;15,1;23
2013-10-06T00:00;0;20;10,8;15,7;0;0;13,4;21,2
2013-10-07T00:00;0;20,9;13,1;16,9;0;0;17,6;27,4
2013-10-08T00:00;1;22,5;14,2;18,1;0;0;25;38,2
2013-10-09T00:00;51;23,6;17,1;19,7;2,3;2,3;28,2;41,8
2013-10-10T00:00;2;22,6;16,3;19;0;0;22;34,9
2013-10-11T00:00;51;18,4;15;16,7;0,3;0,3;35,3;54,4
2013-10-12T00:00;3;19;15,3;17;0;0;29,5;45
2013-10-13T00:00;3;19,8;16,2;17,7;0;0;24,5;40,3
2013-10-14T00:00;51;23,4;14,9;18,9;0,3;0,3;10,9;19,8
2013-10-15T00:00;1;25,1;14,4;20,2;0;0;16,1;19,1
2013-10-16T00:00;1;25,7;18,7;21,7;0;0;15,5;25,6
2013-10-17T00:00;61;24,9;18,1;20,8;2,6;2,6;17,7;32,4
2013-10-18T00:00;1;23,5;15,1;19,3;0;0;11,5;17,6
2013-10-19T00:00;1;25,6;17,1;21,3;0;0;29,3;41,4
2013-10-20T00:00;61;22,3;17,7;20,4;7,9;7,9;33,7;51,1
2013-10-21T00:00;3;17,7;13,1;15,8;0;0;31,8;49,3
2013-10-22T00:00;1;21,3;12,2;16,7;0;0;24,9;41,4
2013-10-23T00:00;51;23,6;14,8;18,8;0,4;0,4;29,9;49
2013-10-24T00:00;0;16,3;9,1;13;0;0;31,3;45
2013-10-25T00:00;53;17,5;10,5;14,1;0,9;0,9;26,3;43,2
2013-10-26T00:00;3;20,9;15,5;18;0;0;25,1;41,8
2013-10-27T00:00;1;20,7;14,2;17,1;0;0;25,4;39,6
2013-10-28T00:00;2;21,8;12,8;17;0;0;22,7;35,6
2013-10-29T00:00;2;22,2;15,1;18,3;0;0;22,6;36
2013-10-30T00:00;2;24;15,5;19,6;0;0;27,2;39,6
2013-10-31T00:00;61;20,8;17,5;19,3;10,3;10,3;28,8;47,5
2013-11-01T00:00;63;20,8;17,9;19,2;48,1;48,1;28,1;57,6
2013-11-02T00:00;53;19,2;15,9;17,3;2,1;2,1;26,6;45
2013-11-03T00:00;2;22;11,8;17;0;0;18,7;29,9
2013-11-04T00:00;2;18,6;13,8;16,1;0;0;21,6;36
2013-11-05T00:00;0;21,3;13,8;17,6;0;0;21,7;31
2013-11-06T00:00;0;24,3;15,6;19,9;0;0;31,7;45,4
2013-11-07T00:00;61;21,6;17,1;19,5;7,6;7,6;30,5;46,1
2013-11-08T00:00;63;20,3;15,2;17,7;31,3;31,3;19,1;39,2
2013-11-09T00:00;53;22,5;18,4;19,9;2,3;2,3;31,9;51,5
2013-11-10T00:00;61;21,9;18;20;5,2;5,2;26;43,6
2013-11-11T00:00;53;21,1;17,5;19,4;1;1;26,4;37,8
2013-11-12T00:00;1;25,4;15,6;20,5;0;0;23,4;31,7
2013-11-13T00:00;0;25,1;15,7;20,3;0;0;27,9;44,3
2013-11-14T00:00;1;28,9;19,6;24,3;0;0;33,2;50
2013-11-15T00:00;63;24,9;16,3;20,4;33,3;33,3;40,1;64,1
2013-11-16T00:00;0;21,8;11,6;17,2;0;0;24,9;35,6
2013-11-17T00:00;1;23,9;15,5;19,8;0;0;21,3;29,2
2013-11-18T00:00;1;25,3;17,8;21,4;0;0;24,1;36
2013-11-19T00:00;3;21,8;16,1;18,8;0;0;30,8;51,5
2013-11-20T00:00;51;23,6;16,1;20;0,2;0,2;22,6;37,1
2013-11-21T00:00;2;23,9;17,3;20,2;0;0;18,5;30,2
2013-11-22T00:00;1;25,4;17;21;0;0;19,9;30,2
2013-11-23T00:00;1;26,7;18,8;22,7;0;0;24,4;38,9
2013-11-24T00:00;2;28,8;20,5;24,6;0;0;25,7;41,4
2013-11-25T00:00;61;25,4;17,8;22,8;3,8;3,8;28,7;43,2
2013-11-26T00:00;61;20,5;16,1;18,5;5,8;5,8;36,2;56,5
2013-11-27T00:00;63;18,5;14,7;17,2;22,7;22,7;33,2;62,3
2013-11-28T00:00;2;26;12,1;19,1;0;0;15,9;29,2
2013-11-29T00:00;0;22,5;16;19,5;0;0;25,6;41
2013-11-30T00:00;51;27,5;18,7;22,9;0,2;0,2;20,5;33,1
2013-12-01T00:00;51;27,1;19,6;23;0,1;0,1;21,8;33,5
2013-12-02T00:00;53;31,2;20,4;25,2;2,6;2,6;26,1;46,1
2013-12-03T00:00;51;21;13,7;18;0,1;0,1;41,2;63,4
2013-12-04T00:00;0;29,5;16,2;22,8;0;0;29,1;47,5
2013-12-05T00:00;0;23,2;16,8;20,1;0;0;36,9;58,7
2013-12-06T00:00;1;22,6;13,7;18,8;0;0;20,7;27,7
2013-12-07T00:00;0;30;17,5;23,9;0;0;22,5;36,4
2013-12-08T00:00;61;31,9;22,2;26,6;1,5;1,5;21,7;36,4
2013-12-09T00:00;63;24,6;17,7;21,7;18,1;18,1;29,9;46,4
2013-12-10T00:00;2;22,6;15,1;18,9;0;0;25,9;41,8
2013-12-11T00:00;1;24,6;17,2;20,9;0;0;18,2;28,8
2013-12-12T00:00;1;26,6;19;22,8;0;0;17,6;28,8
2013-12-13T00:00;0;28,7;20;24,4;0;0;15,5;25,2
2013-12-14T00:00;0;31,1;22,2;26,7;0;0;14,4;24,1
2013-12-15T00:00;1;33,2;23,1;28,5;0;0;13,8;21,6
2013-12-16T00:00;51;32,5;24,6;28,2;0,2;0,2;22,3;34,6
2013-12-17T00:00;53;33,7;24,8;28,9;0,6;0,6;17;25,6
2013-12-18T00:00;61;29,3;23,1;26,5;2,9;2,9;31,3;49
2013-12-19T00:00;1;29;22,8;25,4;0;0;27,8;44,6
2013-12-20T00:00;0;29,3;22,7;25,8;0;0;25,5;42,1
2013-12-21T00:00;0;29,9;22,8;26,3;0;0;24,3;37,8
2013-12-22T00:00;0;31,5;24;27,5;0;0;22,7;34,9
2013-12-23T00:00;0;32,6;24,6;28,3;0;0;20,4;30,2
2013-12-24T00:00;0;33,7;24,9;29,5;0;0;20,8;31,3
2013-12-25T00:00;0;34,9;26,4;30,7;0;0;18,5;29,2
2013-12-26T00:00;2;34,6;26,1;29,7;0;0;25,4;41
2013-12-27T00:00;2;32,6;23,3;28;0;0;9,9;20,2
2013-12-28T00:00;1;33,3;24,3;29,4;0;0;9,9;19,8
2013-12-29T00:00;1;35,7;26,7;31;0;0;20,5;43,9
2013-12-30T00:00;53;34,6;24,2;30,2;1,2;1,2;36,1;58,7
2013-12-31T00:00;63;28,8;21,1;25,1;12,4;12,4;33,7;54,7
2014-01-01T00:00;51;30,5;24,4;27,1;0,8;0,8;15,5;23
2014-01-02T00:00;63;25,2;21,7;23,2;25,2;25,2;23,3;36
2014-01-03T00:00;1;22,7;14,8;19,3;0;0;30;45,7
2014-01-04T00:00;0;28,2;16,5;22,4;0;0;27,2;42,5
2014-01-05T00:00;0;30,6;19,1;25,3;0;0;21,4;30,6
2014-01-06T00:00;0;32,4;23,9;28;0;0;26;42,5
2014-01-07T00:00;63;30;23,6;27;15,2;15,2;22,5;40,7
2014-01-08T00:00;55;26,3;19,1;23,2;1,5;1,5;20,8;40,7
2014-01-09T00:00;2;30,6;21,8;26;0;0;25;36,7
2014-01-10T00:00;61;30,3;22,9;26,4;2,5;2,5;20,2;25,6
2014-01-11T00:00;1;24,3;17,6;21,3;0;0;38,9;59,8
2014-01-12T00:00;2;22,6;16,5;19,7;0;0;27;45,4
2014-01-13T00:00;1;25,6;18,8;22,3;0;0;22,6;33,8
2014-01-14T00:00;2;27,4;20,9;24,1;0;0;17,7;28,1
2014-01-15T00:00;1;31,4;22;26,7;0;0;15,6;25,9
2014-01-16T00:00;0;32,5;24,4;28,4;0;0;15,1;22,7
2014-01-17T00:00;1;33,1;26,2;29,6;0;0;22;31,3
2014-01-18T00:00;1;35,9;26,7;31,1;0;0;22,8;36
2014-01-19T00:00;51;29,9;24,8;27,4;0,3;0,3;28,6;45,7
2014-01-20T00:00;51;32,4;24,9;28,5;1;1;26,1;37,1
2014-01-21T00:00;65;28,3;24,8;26,9;22,8;22,8;28,9;44,3
2014-01-22T00:00;53;32,6;23,7;27,5;0,9;0,9;22;33,1
2014-01-23T00:00;65;33,9;25,3;29;44,8;44,8;30,2;52,2
2014-01-24T00:00;65;26,7;17;20,6;34,2;34,2;45;69,1
2014-01-25T00:00;2;20;13,2;17,1;0;0;24,7;42,1
2014-01-26T00:00;2;23,9;17,2;20,6;0;0;20,5;32
2014-01-27T00:00;53;26,8;20,7;23,7;1,6;1,6;14,3;24,8
2014-01-28T00:00;63;25,3;22,1;23,5;28,1;28,1;13;18,7
2014-01-29T00:00;51;24,9;21,3;23;1;1;19,2;27,4
2014-01-30T00:00;51;28,1;21,8;24,8;0,7;0,7;23,1;32
2014-01-31T00:00;2;30,1;21,7;25,9;0;0;23,8;34,9
2014-02-01T00:00;53;25,4;22,2;23,9;5,1;5,1;27,1;39,6
2014-02-02T00:00;65;26,2;22;23,5;83,3;83,3;22,8;51,5
2014-02-03T00:00;63;24,4;21,3;22,6;30,2;30,2;25,3;43,6
2014-02-04T00:00;53;27;22;24,5;1,8;1,8;22,9;34,9
2014-02-05T00:00;63;31,5;18,4;25,5;22,2;22,2;38,2;63,4
2014-02-06T00:00;63;21,4;18;19,6;20,7;20,7;35,4;52,6
2014-02-07T00:00;65;26,5;20;22,9;62,6;62,6;13,9;39,6
2014-02-08T00:00;63;30,8;22,5;24,8;9,1;9,1;23,8;45,4
2014-02-09T00:00;65;26,1;21,9;23,5;26,1;26,1;22,7;54,4
2014-02-10T00:00;55;25,1;21,1;23;5,4;5,4;21,6;36,4
2014-02-11T00:00;63;26,8;22,7;24,6;14,9;14,9;22,7;33,5
2014-02-12T00:00;51;26,9;19,9;23,1;0,5;0,5;27,8;45,7
2014-02-13T00:00;51;23,3;19,7;21,6;0,3;0,3;35,1;54,7
2014-02-14T00:00;3;21,4;16,9;19,5;0;0;32,7;50,8
2014-02-15T00:00;3;22,9;17,8;20,4;0;0;26,8;41
2014-02-16T00:00;3;24,9;18,6;21,6;0;0;33,7;50
2014-02-17T00:00;3;25,7;20,8;22,9;0;0;27,4;40
2014-02-18T00:00;51;26,2;21,7;23,6;0,6;0,6;19,9;29,5
2014-02-19T00:00;63;24,6;21,1;23;8,9;8,9;13,1;29,2
2014-02-20T00:00;53;25,9;20,8;23,1;2,1;2,1;8,9;16,9
2014-02-21T00:00;61;25,2;20,2;22,3;2,3;2,3;13,7;24,1
2014-02-22T00:00;51;24,1;20,1;21,8;1,1;1,1;23,2;30,6
2014-02-23T00:00;51;24,4;18,6;21,6;0,1;0,1;20,2;31
2014-02-24T00:00;2;26,1;18,3;22;0;0;34,8;50,8
2014-02-25T00:00;3;20,2;14,8;17,8;0;0;32,5;51,1
2014-02-26T00:00;51;20,5;14,3;17,5;0,4;0,4;25,4;39,2
2014-02-27T00:00;1;21,3;14,1;18,2;0;0;16,5;26,3
2014-02-28T00:00;2;22,8;15,6;19,6;0;0;16,2;23,8
2014-03-01T00:00;3;23,1;16,4;20,3;0;0;14,4;23,4
2014-03-02T00:00;2;23;17,8;20,6;0;0;23;34,2
2014-03-03T00:00;51;23;19,4;20,9;0,1;0,1;23,9;37,4
2014-03-04T00:00;65;22,4;18,6;20;59;59;28,2;43,6
2014-03-05T00:00;61;25,9;18,2;21,6;5,4;5,4;27,4;43,2
2014-03-06T00:00;1;22,9;18,2;20,3;0;0;21,5;32,8
2014-03-07T00:00;0;24,6;15;19,8;0;0;12,4;20,9
2014-03-08T00:00;0;24,4;16,8;20,6;0;0;19,5;27
2014-03-09T00:00;53;23,8;18,2;20,2;2,3;2,3;22,6;34,2
2014-03-10T00:00;55;20,4;14,9;17,6;2,4;2,4;24,1;36,7
2014-03-11T00:00;0;23,5;13,6;18,6;0;0;17;26,6
2014-03-12T00:00;0;25,7;16,5;21,1;0;0;21,1;31,3
2014-03-13T00:00;0;25;18,4;21,7;0;0;21,4;32
2014-03-14T00:00;65;25;19,5;21,7;47,5;47,5;37,5;54
2014-03-15T00:00;51;25;16,7;20,7;0,1;0,1;38,6;58,7
2014-03-16T00:00;1;24,6;18,6;21,3;0;0;28,2;42,8
2014-03-17T00:00;2;22,1;16,2;19,4;0;0;23,9;36,4
2014-03-18T00:00;3;18;11,7;15,3;0;0;24,6;37,1
2014-03-19T00:00;51;18,7;15;16,8;0,6;0,6;21,8;32,8
2014-03-20T00:00;3;21,4;16,1;18,6;0;0;20,6;31,7
2014-03-21T00:00;61;17,8;13,1;16,3;3,6;3,6;31,3;46,4
2014-03-22T00:00;1;17,9;9,3;13,8;0;0;17,3;28,1
2014-03-23T00:00;0;21,6;12,7;16,8;0;0;21,5;35,3
2014-03-24T00:00;1;22,4;13,4;18,2;0;0;17,7;26,6
2014-03-25T00:00;1;22,4;16,2;19,1;0;0;24,5;36,7
2014-03-26T00:00;53;23,4;18,7;20,7;1,6;1,6;21,6;33,8
2014-03-27T00:00;51;23,4;19,2;21;0,6;0,6;18,5;33,1
2014-03-28T00:00;53;23,6;18,4;20,8;1,7;1,7;22,5;34,2
2014-03-29T00:00;1;26,3;19,2;22,5;0;0;23,3;34,2
2014-03-30T00:00;63;23,4;15,1;20,5;23,3;23,3;35,3;55,4
2014-03-31T00:00;1;19,8;11,8;15,9;0;0;24;38,9
2014-04-01T00:00;2;21,5;16;18,5;0;0;31;47,2
2014-04-02T00:00;51;21,5;17,3;19,4;0,1;0,1;29,8;47,5
2014-04-03T00:00;51;23,8;18,8;21,3;0,1;0,1;28,1;42,5
2014-04-04T00:00;3;25,7;21,3;23,1;0;0;19,2;28,1
2014-04-05T00:00;51;24;21,3;22,2;2,5;2,5;16,2;27,4
2014-04-06T00:00;3;23,9;21,1;22,4;0;0;22,1;30,2
2014-04-07T00:00;63;22,5;21,4;22,1;28,7;28,7;33,7;45,7
2014-04-08T00:00;63;22,4;16,6;19,8;36,5;36,5;37,6;57,2
2014-04-09T00:00;1;21,8;16,4;18,7;0;0;30,9;48,2
2014-04-10T00:00;2;19,4;13,9;17;0;0;20;32,8
2014-04-11T00:00;3;19,7;12,3;16,2;0;0;18,1;30,6
2014-04-12T00:00;3;16,6;10,3;14;0;0;45,4;72
2014-04-13T00:00;3;16,2;10,2;12,9;0;0;42,1;66,6
2014-04-14T00:00;3;16,5;10,6;13,2;0;0;15;24,1
2014-04-15T00:00;1;18,9;11,4;15,1;0;0;22,5;38,5
2014-04-16T00:00;1;20,9;13,7;17;0;0;22,7;34,6
2014-04-17T00:00;51;21,4;13;17,1;0,2;0,2;22,1;32,4
2014-04-18T00:00;1;17,5;9,5;13,8;0;0;19,8;30,6
2014-04-19T00:00;1;19,5;9,6;14,6;0;0;14,5;23,4
2014-04-20T00:00;2;18,9;13,7;16,2;0;0;13,4;22
2014-04-21T00:00;3;21,5;13,7;17,2;0;0;21,3;29,9
2014-04-22T00:00;1;17,8;11,5;14,6;0;0;20,1;30,2
2014-04-23T00:00;0;19,5;12,3;15,4;0;0;11,7;18,4
2014-04-24T00:00;1;19,9;13;16,4;0;0;17,4;27,4
2014-04-25T00:00;3;16,2;13,4;14,6;0;0;19,1;29,9
2014-04-26T00:00;2;18;12,7;15,4;0;0;24;36,7
2014-04-27T00:00;3;20;14;16,8;0;0;25,1;41,8
2014-04-28T00:00;51;20,5;16;17,8;0,7;0,7;13,3;20,9
2014-04-29T00:00;61;17,8;15,3;16,4;7,2;7,2;19,9;34,9
2014-04-30T00:00;53;18,5;15,8;17;1,9;1,9;18,8;28,1
2014-05-01T00:00;3;19,6;13;16,1;0;0;21,5;32
2014-05-02T00:00;3;20,1;13,4;16,6;0;0;17,4;27,4
2014-05-03T00:00;51;19,3;16,1;17,5;1;1;18,8;31
2014-05-04T00:00;3;19,3;15;16,8;0;0;14,1;23,8
2014-05-05T00:00;3;18,5;14,1;16;0;0;14,5;20,9
2014-05-06T00:00;51;18,7;13,3;16,1;0,1;0,1;12;20,2
2014-05-07T00:00;3;19,4;14,7;16,8;0;0;12,8;17,6
2014-05-08T00:00;3;16,5;11,7;15;0;0;23,2;35,6
2014-05-09T00:00;2;17,3;11,5;14,7;0;0;20,3;28,8
2014-05-10T00:00;2;19,1;13,9;16,2;0;0;21,7;33,1
2014-05-11T00:00;51;17,4;15,1;16,2;0,5;0,5;19,4;30,2
2014-05-12T00:00;53;17,7;15;16,3;1,8;1,8;12,6;16,6
2014-05-13T00:00;2;19,8;13,9;16,4;0;0;16,9;23,8
2014-05-14T00:00;53;19,4;14,9;16,8;2,1;2,1;18,7;31,3
2014-05-15T00:00;63;19,8;14,1;16,8;10,6;10,6;22;31
2014-05-16T00:00;61;16,4;12,2;14,4;3;3;19,5;30,2
2014-05-17T00:00;51;15,8;9,9;13,2;0,1;0,1;24,8;40,3
2014-05-18T00:00;2;14,2;7,9;11,3;0;0;18,6;28,1
2014-05-19T00:00;51;14,7;11,3;13;0,7;0,7;11,2;17,6
2014-05-20T00:00;63;13,4;10,9;12,1;17,4;17,4;33,5;48,6
2014-05-21T00:00;63;13,3;11,7;12,4;32,5;32,5;32,6;48,2
2014-05-22T00:00;51;12,8;9,8;11;0,1;0,1;35,2;53,6
2014-05-23T00:00;2;11,1;5,7;8,6;0;0;26,1;36,7
2014-05-24T00:00;0;13,6;5,6;9,3;0;0;17,6;29,2
2014-05-25T00:00;1;15,5;7,4;11;0;0;21,9;34,2
2014-05-26T00:00;1;14,4;7,4;10,9;0;0;16,6;21,6
2014-05-27T00:00;3;12,1;6,3;10;0;0;10,5;16,9
2014-05-28T00:00;3;14,5;9,3;11,6;0;0;23,8;34,6
2014-05-29T00:00;1;16,4;11;13,4;0;0;30,1;47,2
2014-05-30T00:00;61;15,8;13,3;14,4;12,4;12,4;19,9;30,2
2014-05-31T00:00;53;15;10,2;13,4;1;1;19,7;30,2
2014-06-01T00:00;0;17,2;7,9;11,7;0;0;17,6;28,1
2014-06-02T00:00;1;17;8,9;12,5;0;0;19,8;28,1
2014-06-03T00:00;1;16,2;10,5;13,3;0;0;28,5;43,9
2014-06-04T00:00;63;13,7;11,3;12,7;11,7;11,7;29,8;46,1
2014-06-05T00:00;2;14,1;7,5;10,8;0;0;24,4;37,4
2014-06-06T00:00;1;13,4;6,5;10,1;0;0;22,1;33,1
2014-06-07T00:00;51;13,2;9;11,4;0,5;0,5;24;32,8
2014-06-08T00:00;3;14,9;5,7;10,3;0;0;24,5;35,6
2014-06-09T00:00;2;16,1;8,9;12,1;0;0;26;39,6
2014-06-10T00:00;1;16,6;10;13;0;0;29,1;41,8
2014-06-11T00:00;63;17,3;12,5;14,8;14,5;14,5;31,1;46,1
2014-06-12T00:00;63;19,3;11;17,1;24,9;24,9;42;75,2
2014-06-13T00:00;3;12,6;7,6;9,7;0;0;30,6;50
2014-06-14T00:00;1;12,2;5,6;9,1;0;0;18,9;29,9
2014-06-15T00:00;51;14,7;8,5;11,4;0,3;0,3;19,8;34,9
2014-06-16T00:00;3;15,2;9,1;12;0;0;16,8;25,6
2014-06-17T00:00;2;13;5,4;8,9;0;0;16,7;27
2014-06-18T00:00;0;10,4;4;7,1;0;0;16,9;25,6
2014-06-19T00:00;0;10,5;2,2;6,5;0;0;18,3;29,2
2014-06-20T00:00;0;13,1;5,7;9;0;0;19,7;32,4
2014-06-21T00:00;1;14,2;8,5;11;0;0;20,5;33,5
2014-06-22T00:00;51;15;11,4;12,9;0,8;0,8;22,3;33,8
2014-06-23T00:00;61;15,6;12;13,5;14,2;14,2;10,6;20,5
2014-06-24T00:00;3;13;9,6;10,9;0;0;11,5;17,6
2014-06-25T00:00;3;12,5;7,6;9,6;0;0;13,4;20,9
2014-06-26T00:00;3;13;8;9,9;0;0;13,8;23,4
2014-06-27T00:00;3;13;5,9;8,6;0;0;12,1;20,2
2014-06-28T00:00;3;12,4;3,8;8;0;0;12,1;16,6
2014-06-29T00:00;3;12,1;5,4;7,8;0;0;13,9;19,8
2014-06-30T00:00;3;10,8;3,9;6,7;0;0;11,7;19,1
2014-07-01T00:00;3;9,8;5;7,3;0;0;14,6;22
2014-07-02T00:00;3;12,5;6,2;9,3;0;0;17,1;27,7
2014-07-03T00:00;3;13,9;8,3;11;0;0;16,8;27,4
2014-07-04T00:00;3;14,5;8,3;11,3;0;0;22;34,9
2014-07-05T00:00;63;13,2;10;11,9;24,4;24,4;33;51,5
2014-07-06T00:00;51;9,6;6,6;8;1,4;1,4;41,4;61,6
2014-07-07T00:00;0;15;6,8;10;0;0;25,5;37,4
2014-07-08T00:00;1;12,5;8,7;10,1;0;0;21,4;33,1
2014-07-09T00:00;2;12,9;7,9;10,4;0;0;17,4;24,5
2014-07-10T00:00;2;12,8;9,6;11;0;0;20,5;32,4
2014-07-11T00:00;3;15,6;11,1;13;0;0;19,9;31
2014-07-12T00:00;63;16,2;13;14,5;22,5;22,5;24,6;42,5
2014-07-13T00:00;53;14,9;12,9;14;1,6;1,6;18,2;25,9
2014-07-14T00:00;51;19,6;11,3;15,4;0,3;0,3;30,8;45,4
